"","key_resp.corr","Run","PartID","expName","modality","task"
"481",0,6,"f004","auditory","non-linguistic","TSL"
"482",0,6,"f004","auditory","non-linguistic","TSL"
"483",0,6,"f004","auditory","non-linguistic","TSL"
"484",1,6,"f004","auditory","non-linguistic","TSL"
"485",1,6,"f004","auditory","non-linguistic","TSL"
"486",0,6,"f004","auditory","non-linguistic","TSL"
"487",1,6,"f004","auditory","non-linguistic","TSL"
"488",0,6,"f004","auditory","non-linguistic","TSL"
"489",1,6,"f004","auditory","non-linguistic","TSL"
"490",0,6,"f004","auditory","non-linguistic","TSL"
"491",0,6,"f004","auditory","non-linguistic","TSL"
"492",0,6,"f004","auditory","non-linguistic","TSL"
"493",1,6,"f004","auditory","non-linguistic","TSL"
"494",1,6,"f004","auditory","non-linguistic","TSL"
"495",1,6,"f004","auditory","non-linguistic","TSL"
"496",1,6,"f004","auditory","non-linguistic","TSL"
"497",0,6,"f004","auditory","non-linguistic","TSL"
"498",0,6,"f004","auditory","non-linguistic","TSL"
"499",1,6,"f004","auditory","non-linguistic","TSL"
"500",0,6,"f004","auditory","non-linguistic","TSL"
"501",0,6,"f004","auditory","non-linguistic","TSL"
"502",1,6,"f004","auditory","non-linguistic","TSL"
"503",1,6,"f004","auditory","non-linguistic","TSL"
"504",0,6,"f004","auditory","non-linguistic","TSL"
"505",1,6,"f004","auditory","non-linguistic","TSL"
"506",1,6,"f004","auditory","non-linguistic","TSL"
"507",1,6,"f004","auditory","non-linguistic","TSL"
"508",1,6,"f004","auditory","non-linguistic","TSL"
"509",1,6,"f004","auditory","non-linguistic","TSL"
"510",0,6,"f004","auditory","non-linguistic","TSL"
"511",1,6,"f004","auditory","non-linguistic","TSL"
