soundFile,trialnum,condition,word,location,repetition
4A.wav,337,R,0,1,1
3B.wav,338,R,0,2,1
1C.wav,339,R,0,3,1
3A.wav,340,R,0,1,1
2C.wav,341,R,0,2,1
4B.wav,342,R,0,3,1
3A.wav,343,R,0,1,1
2A.wav,344,R,0,2,1
1B.wav,345,R,0,3,1
4A.wav,346,R,0,1,1
2A.wav,347,R,0,2,1
2B.wav,348,R,0,3,1
3C.wav,349,R,0,1,1
3C.wav,350,R,0,2,1
2A.wav,351,R,0,3,1
4B.wav,352,R,0,1,1
4C.wav,353,R,0,2,1
2C.wav,354,R,0,3,1
2B.wav,355,R,0,1,1
1A.wav,356,R,0,2,1
2C.wav,357,R,0,3,1
4C.wav,358,R,0,1,1
2B.wav,359,R,0,2,1
3B.wav,360,R,0,3,1
