"","trial","reaction_time","id","targ_index","scaled_rt"
"103",109,NA,"blast_a_003",7,NA
"104",115,NA,"blast_a_003",8,NA
"105",124,NA,"blast_a_003",9,NA
"106",139,NA,"blast_a_003",10,NA
"107",148,NA,"blast_a_003",11,NA
"108",157,NA,"blast_a_003",12,NA
"109",178,NA,"blast_a_003",13,NA
"110",199,-100.000000000005,"blast_a_003",14,-0.54181290974647
"111",211,158.999999999992,"blast_a_003",15,0.06897944552812
"112",223,NA,"blast_a_003",16,NA
"113",235,-157.999999999997,"blast_a_003",17,-0.678592664981691
"114",247,-477.99999999999,"blast_a_003",18,-1.43323959041747
"115",259,491.000000000024,"blast_a_003",19,0.851925630667836
"116",271,350.999999999999,"blast_a_003",20,0.521767600789615
"117",283,NA,"blast_a_003",21,NA
"118",295,590.000000000014,"blast_a_003",22,1.08539452322451
"119",301,-452.000000000008,"blast_a_003",23,-1.37192452772586
"120",310,780.000000000011,"blast_a_003",24,1.53346613520201
"121",322,871.000000000001,"blast_a_003",25,1.74806885462279
"122",328,-290.000000000002,"blast_a_003",26,-0.989884521723969
"123",340,NA,"blast_a_003",27,NA
"124",346,-180.000000000045,"blast_a_003",28,-0.730474641105515
"125",361,-361.000000000029,"blast_a_003",29,-1.1573218083051
"126",370,-100.000000000023,"blast_a_003",30,-0.541812909746513
"127",382,-11.0000000000241,"blast_a_003",31,-0.331926733609685
"128",397,NA,"blast_a_003",32,NA
"129",403,179.99999999995,"blast_a_003",33,0.118503150009745
"130",418,-290.999999999979,"blast_a_003",34,-0.9922427933659
"131",433,NA,"blast_a_003",35,NA
"132",448,NA,"blast_a_003",36,NA
"133",460,NA,"blast_a_003",37,NA
"134",469,-60.0000000000023,"blast_a_003",38,-0.44748204406699
"135",478,411.99999999996,"blast_a_003",39,0.665622170950721
"136",484,721.999999999962,"blast_a_003",40,1.39668637996665
"137",499,559.000000000008,"blast_a_003",41,1.0122881023229
"138",511,480.999999999976,"blast_a_003",42,0.828342914247854
