word,location,image,repetition,trialnum,condition,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
0,0,blank.png,0,0,B,,,,,0,8,8,8,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,9,9,9,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,10,10,10,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,11,11,11,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien7.bmp,1,49,R,,,,,,,,,0,0,0,0,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien1.bmp,1,50,R,,,,,,,,,0,1,1,1,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien3.bmp,1,51,R,,,,,,,,,0,2,2,2,,,,3,0.39203789254,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien10.bmp,1,52,R,,,,,,,,,0,3,3,3,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien4.bmp,1,53,R,,,,,,,,,0,4,4,4,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien5.bmp,1,54,R,,,,,,,,,0,5,5,5,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien12.bmp,1,55,R,,,,,,,,,0,6,6,6,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien11.bmp,1,56,R,,,,,,,,,0,7,7,7,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien9.bmp,1,57,R,,,,,,,,,0,8,8,8,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien10.bmp,1,58,R,,,,,,,,,0,9,9,9,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien2.bmp,1,59,R,,,,,,,,,0,10,10,10,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien8.bmp,1,60,R,,,,,,,,,0,11,11,11,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien7.bmp,1,61,R,,,,,,,,,0,12,12,12,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien5.bmp,1,62,R,,,,,,,,,0,13,13,13,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien11.bmp,1,63,R,,,,,,,,,0,14,14,14,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien12.bmp,1,64,R,,,,,,,,,0,15,15,15,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien1.bmp,1,65,R,,,,,,,,,0,16,16,16,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien4.bmp,1,66,R,,,,,,,,,0,17,17,17,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien9.bmp,1,67,R,,,,,,,,,0,18,18,18,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien6.bmp,1,68,R,,,,,,,,,0,19,19,19,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien8.bmp,1,69,R,,,,,,,,,0,20,20,20,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien2.bmp,1,70,R,,,,,,,,,0,21,21,21,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien3.bmp,1,71,R,,,,,,,,,0,22,22,22,,,,4,0.35868765373,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien6.bmp,1,72,R,,,,,,,,,0,23,23,23,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien7.bmp,1,73,R,,,,,,,,,0,24,24,24,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien6.bmp,1,74,R,,,,,,,,,0,25,25,25,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien2.bmp,1,75,R,,,,,,,,,0,26,26,26,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien8.bmp,1,76,R,,,,,,,,,0,27,27,27,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien8.bmp,1,77,R,,,,,,,,,0,28,28,28,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien3.bmp,1,78,R,,,,,,,,,0,29,29,29,,,,3,0.500401493104,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien10.bmp,1,79,R,,,,,,,,,0,30,30,30,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien11.bmp,1,80,R,,,,,,,,,0,31,31,31,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien3.bmp,1,81,R,,,,,,,,,0,32,32,32,,,,4,0.408642043127,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien2.bmp,1,82,R,,,,,,,,,0,33,33,33,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien4.bmp,1,83,R,,,,,,,,,0,34,34,34,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien6.bmp,1,84,R,,,,,,,,,0,35,35,35,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien11.bmp,1,85,R,,,,,,,,,0,36,36,36,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien9.bmp,1,86,R,,,,,,,,,0,37,37,37,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien9.bmp,1,87,R,,,,,,,,,0,38,38,38,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien7.bmp,1,88,R,,,,,,,,,0,39,39,39,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien12.bmp,1,89,R,,,,,,,,,0,40,40,40,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien1.bmp,1,90,R,,,,,,,,,0,41,41,41,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien4.bmp,1,91,R,,,,,,,,,0,42,42,42,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien10.bmp,1,92,R,,,,,,,,,0,43,43,43,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien12.bmp,1,93,R,,,,,,,,,0,44,44,44,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien5.bmp,1,94,R,,,,,,,,,0,45,45,45,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien5.bmp,1,95,R,,,,,,,,,0,46,46,46,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien1.bmp,1,96,R,,,,,,,,,0,47,47,47,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,48,48,48,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,49,49,49,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,50,50,50,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,51,51,51,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,52,52,52,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,53,53,53,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,54,54,54,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,55,55,55,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,56,56,56,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,57,57,57,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,58,58,58,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,,,,,0,59,59,59,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,1,M.png,10,97,S,0,0,0,0,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,2,K.png,10,98,S,0,1,1,1,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,3,B.png,10,99,S,0,2,2,2,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,1,A.png,8,100,S,0,3,3,3,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,2,J.png,8,101,S,0,4,4,4,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,3,F.png,8,102,S,0,5,5,5,,,,,,,,,4,0.375364053121,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,1,E.png,9,103,S,0,6,6,6,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,2,L.png,9,104,S,0,7,7,7,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,3,H.png,9,105,S,0,8,8,8,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,1,D.png,9,106,S,0,9,9,9,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,2,G.png,9,107,S,0,10,10,10,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,3,C.png,9,108,S,0,11,11,11,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,1,A.png,9,109,S,0,12,12,12,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,2,J.png,9,110,S,0,13,13,13,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,3,F.png,9,111,S,0,14,14,14,,,,,,,,,3,0.442074201826,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,1,M.png,11,112,S,0,15,15,15,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,2,K.png,11,113,S,0,16,16,16,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,3,B.png,11,114,S,0,17,17,17,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,1,D.png,10,115,S,0,18,18,18,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,2,G.png,10,116,S,0,19,19,19,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,3,C.png,10,117,S,0,20,20,20,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,1,E.png,10,118,S,0,21,21,21,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,2,L.png,10,119,S,0,22,22,22,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,3,H.png,10,120,S,0,23,23,23,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,1,A.png,10,121,S,0,24,24,24,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,2,J.png,10,122,S,0,25,25,25,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,3,F.png,10,123,S,0,26,26,26,,,,,,,,,4,0.392037608079,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,1,M.png,12,124,S,0,27,27,27,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,2,K.png,12,125,S,0,28,28,28,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
1,3,B.png,12,126,S,0,29,29,29,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,1,A.png,11,127,S,0,30,30,30,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,2,J.png,11,128,S,0,31,31,31,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,3,F.png,11,129,S,0,32,32,32,,,,,,,,,3,0.467021387652,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,1,E.png,11,130,S,0,33,33,33,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,2,L.png,11,131,S,0,34,34,34,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,3,H.png,11,132,S,0,35,35,35,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,1,D.png,11,133,S,0,36,36,36,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,2,G.png,11,134,S,0,37,37,37,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,3,C.png,11,135,S,0,38,38,38,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,1,E.png,12,136,S,0,39,39,39,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,2,L.png,12,137,S,0,40,40,40,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
4,3,H.png,12,138,S,0,41,41,41,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,1,D.png,12,139,S,0,42,42,42,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,2,G.png,12,140,S,0,43,43,43,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
3,3,C.png,12,141,S,0,44,44,44,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,1,A.png,12,142,S,0,45,45,45,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,2,J.png,12,143,S,0,46,46,46,,,,,,,,,None,,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
2,3,F.png,12,144,S,0,47,47,47,,,,,,,,,4,0.366946777911,,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,0,0,0,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,1,1,1,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,2,2,2,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,3,3,3,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,4,4,4,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,5,5,5,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,6,6,6,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,7,7,7,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,8,8,8,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,9,9,9,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,10,10,10,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,0,blank.png,0,0,B,,,,,0,11,11,11,,,,,,,None,,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien7.bmp,1,97,R,,,,,,,,,0,0,0,0,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien4.bmp,1,98,R,,,,,,,,,0,1,1,1,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien9.bmp,1,99,R,,,,,,,,,0,2,2,2,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien11.bmp,1,100,R,,,,,,,,,0,3,3,3,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien3.bmp,1,101,R,,,,,,,,,0,4,4,4,,,,3,0.491943257919,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien5.bmp,1,102,R,,,,,,,,,0,5,5,5,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien8.bmp,1,103,R,,,,,,,,,0,6,6,6,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien12.bmp,1,104,R,,,,,,,,,0,7,7,7,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien9.bmp,1,105,R,,,,,,,,,0,8,8,8,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien8.bmp,1,106,R,,,,,,,,,0,9,9,9,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien5.bmp,1,107,R,,,,,,,,,0,10,10,10,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien1.bmp,1,108,R,,,,,,,,,0,11,11,11,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien10.bmp,1,109,R,,,,,,,,,0,12,12,12,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien12.bmp,1,110,R,,,,,,,,,0,13,13,13,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien2.bmp,1,111,R,,,,,,,,,0,14,14,14,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien10.bmp,1,112,R,,,,,,,,,0,15,15,15,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien7.bmp,1,113,R,,,,,,,,,0,16,16,16,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien6.bmp,1,114,R,,,,,,,,,0,17,17,17,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien2.bmp,1,115,R,,,,,,,,,0,18,18,18,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien4.bmp,1,116,R,,,,,,,,,0,19,19,19,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien6.bmp,1,117,R,,,,,,,,,0,20,20,20,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien3.bmp,1,118,R,,,,,,,,,0,21,21,21,,,,4,0.500371057598,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien1.bmp,1,119,R,,,,,,,,,0,22,22,22,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien11.bmp,1,120,R,,,,,,,,,0,23,23,23,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien1.bmp,1,121,R,,,,,,,,,0,24,24,24,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien7.bmp,1,122,R,,,,,,,,,0,25,25,25,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien12.bmp,1,123,R,,,,,,,,,0,26,26,26,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien4.bmp,1,124,R,,,,,,,,,0,27,27,27,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien1.bmp,1,125,R,,,,,,,,,0,28,28,28,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien5.bmp,1,126,R,,,,,,,,,0,29,29,29,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien3.bmp,1,127,R,,,,,,,,,0,30,30,30,,,,3,0.458698547969,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien7.bmp,1,128,R,,,,,,,,,0,31,31,31,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien8.bmp,1,129,R,,,,,,,,,0,32,32,32,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien3.bmp,1,130,R,,,,,,,,,0,33,33,33,,,,4,0.492031151196,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien3.bmp,1,131,R,,,,,,,,,0,34,34,34,,,,4,0.533634256397,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien2.bmp,1,132,R,,,,,,,,,0,35,35,35,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien10.bmp,1,133,R,,,,,,,,,0,36,36,36,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien2.bmp,1,134,R,,,,,,,,,0,37,37,37,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien9.bmp,1,135,R,,,,,,,,,0,38,38,38,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien2.bmp,1,136,R,,,,,,,,,0,39,39,39,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien9.bmp,1,137,R,,,,,,,,,0,40,40,40,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien1.bmp,1,138,R,,,,,,,,,0,41,41,41,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien11.bmp,1,139,R,,,,,,,,,0,42,42,42,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien8.bmp,1,140,R,,,,,,,,,0,43,43,43,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien11.bmp,1,141,R,,,,,,,,,0,44,44,44,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,1,Alien6.bmp,1,142,R,,,,,,,,,0,45,45,45,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,2,Alien12.bmp,1,143,R,,,,,,,,,0,46,46,46,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
0,3,Alien10.bmp,1,144,R,,,,,,,,,0,47,47,47,,,,None,,1,3,f006,F,119.840025852,visual,2018_Jan_23_1432,
