"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"1","Alien12.bmp",193,"R","",NA,"3",0.683583611157,12,2,"f004","G","visual"
"2","Alien1.bmp",194,"R","",NA,"None",NA,12,2,"f004","G","visual"
"3","Alien1.bmp",195,"R","",NA,"None",NA,12,2,"f004","G","visual"
"4","Alien2.bmp",196,"R","",NA,"None",NA,12,2,"f004","G","visual"
"5","Alien7.bmp",197,"R","",NA,"None",NA,12,2,"f004","G","visual"
"6","Alien8.bmp",198,"R","",NA,"None",NA,12,2,"f004","G","visual"
"7","Alien3.bmp",199,"R","",NA,"None",NA,12,2,"f004","G","visual"
"8","Alien5.bmp",200,"R","",NA,"None",NA,12,2,"f004","G","visual"
"9","Alien2.bmp",201,"R","",NA,"None",NA,12,2,"f004","G","visual"
"10","Alien4.bmp",202,"R","",NA,"None",NA,12,2,"f004","G","visual"
"11","Alien9.bmp",203,"R","",NA,"None",NA,12,2,"f004","G","visual"
"12","Alien6.bmp",204,"R","",NA,"None",NA,12,2,"f004","G","visual"
"13","Alien3.bmp",205,"R","",NA,"None",NA,12,2,"f004","G","visual"
"14","Alien11.bmp",206,"R","",NA,"None",NA,12,2,"f004","G","visual"
"15","Alien10.bmp",207,"R","",NA,"None",NA,12,2,"f004","G","visual"
"16","Alien4.bmp",208,"R","",NA,"None",NA,12,2,"f004","G","visual"
"17","Alien8.bmp",209,"R","",NA,"None",NA,12,2,"f004","G","visual"
"18","Alien5.bmp",210,"R","",NA,"None",NA,12,2,"f004","G","visual"
"19","Alien9.bmp",211,"R","",NA,"None",NA,12,2,"f004","G","visual"
"20","Alien11.bmp",212,"R","",NA,"None",NA,12,2,"f004","G","visual"
"21","Alien7.bmp",213,"R","",NA,"None",NA,12,2,"f004","G","visual"
"22","Alien10.bmp",214,"R","",NA,"None",NA,12,2,"f004","G","visual"
"23","Alien6.bmp",215,"R","",NA,"None",NA,12,2,"f004","G","visual"
"24","Alien12.bmp",216,"R","",NA,"3",0.450373432599,12,2,"f004","G","visual"
"25","Alien7.bmp",217,"R","",NA,"None",NA,12,2,"f004","G","visual"
"26","Alien5.bmp",218,"R","",NA,"None",NA,12,2,"f004","G","visual"
"27","Alien2.bmp",219,"R","",NA,"None",NA,12,2,"f004","G","visual"
"28","Alien4.bmp",220,"R","",NA,"None",NA,12,2,"f004","G","visual"
"29","Alien5.bmp",221,"R","",NA,"None",NA,12,2,"f004","G","visual"
"30","Alien11.bmp",222,"R","",NA,"None",NA,12,2,"f004","G","visual"
"31","Alien11.bmp",223,"R","",NA,"None",NA,12,2,"f004","G","visual"
"32","Alien12.bmp",224,"R","",NA,"3",0.425381020177,12,2,"f004","G","visual"
"33","Alien9.bmp",225,"R","",NA,"None",NA,12,2,"f004","G","visual"
"34","Alien4.bmp",226,"R","",NA,"None",NA,12,2,"f004","G","visual"
"35","Alien8.bmp",227,"R","",NA,"None",NA,12,2,"f004","G","visual"
"36","Alien9.bmp",228,"R","",NA,"None",NA,12,2,"f004","G","visual"
"37","Alien6.bmp",229,"R","",NA,"None",NA,12,2,"f004","G","visual"
"38","Alien10.bmp",230,"R","",NA,"None",NA,12,2,"f004","G","visual"
"39","Alien3.bmp",231,"R","",NA,"None",NA,12,2,"f004","G","visual"
"40","Alien12.bmp",232,"R","",NA,"3",0.517040629871,12,2,"f004","G","visual"
"41","Alien6.bmp",233,"R","",NA,"None",NA,12,2,"f004","G","visual"
"42","Alien3.bmp",234,"R","",NA,"None",NA,12,2,"f004","G","visual"
