"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"1","M.png",1,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"2","K.png",2,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"3","B.png",3,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"4","A.png",4,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"5","J.png",5,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"6","F.png",6,"S","4",0.542052669,"",NA,3,1,"f002","f_not_false","visual"
"7","D.png",7,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"8","G.png",8,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"9","C.png",9,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"10","M.png",10,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"11","K.png",11,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"12","B.png",12,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"13","E.png",13,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"14","L.png",14,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"15","H.png",15,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"16","A.png",16,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"17","J.png",17,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"18","F.png",18,"S","3",0.450384526,"",NA,3,1,"f002","f_not_false","visual"
"19","D.png",19,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"20","G.png",20,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"21","C.png",21,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"22","M.png",22,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
"23","K.png",23,"S","None",NA,"",NA,3,1,"f002","f_not_false","visual"
