soundFile,trialnum,condition,word,location,repetition
2A.wav,529,S,4,1,45
2B.wav,530,S,4,2,45
2C.wav,531,S,4,3,45
3A.wav,532,S,1,1,45
3B.wav,533,S,1,2,45
3C.wav,534,S,1,3,45
4A.wav,535,S,3,1,45
4B.wav,536,S,3,2,45
4C.wav,537,S,3,3,45
2A.wav,538,S,4,1,46
2B.wav,539,S,4,2,46
2C.wav,540,S,4,3,46
3A.wav,541,S,1,1,46
3B.wav,542,S,1,2,46
3C.wav,543,S,1,3,46
4A.wav,544,S,3,1,46
4B.wav,545,S,3,2,46
4C.wav,546,S,3,3,46
1A.wav,547,S,2,1,45
1B.wav,548,S,2,2,45
1C.wav,549,S,2,3,45
2A.wav,550,S,4,1,47
2B.wav,551,S,4,2,47
2C.wav,552,S,4,3,47
1A.wav,553,S,2,1,46
1B.wav,554,S,2,2,46
1C.wav,555,S,2,3,46
4A.wav,556,S,3,1,47
4B.wav,557,S,3,2,47
4C.wav,558,S,3,3,47
3A.wav,559,S,1,1,47
3B.wav,560,S,1,2,47
3C.wav,561,S,1,3,47
1A.wav,562,S,2,1,47
1B.wav,563,S,2,2,47
1C.wav,564,S,2,3,47
4A.wav,565,S,3,1,48
4B.wav,566,S,3,2,48
4C.wav,567,S,3,3,48
2A.wav,568,S,4,1,48
2B.wav,569,S,4,2,48
2C.wav,570,S,4,3,48
3A.wav,571,S,1,1,48
3B.wav,572,S,1,2,48
3C.wav,573,S,1,3,48
1A.wav,574,S,2,1,48
1B.wav,575,S,2,2,48
1C.wav,576,S,2,3,48
