word,location,image,repetition,trialnum,condition,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,blank_block_trial_key_resp.rt,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
0,1,Alien8.bmp,1,28,R,,,,,,,,,0,3,3,3,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien6.bmp,1,29,R,,,,,,,,,0,4,4,4,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien5.bmp,1,30,R,,,,,,,,,0,5,5,5,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,1,Alien10.bmp,1,31,R,,,,,,,,,0,6,6,6,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien12.bmp,1,32,R,,,,,,,,,0,7,7,7,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien2.bmp,1,33,R,,,,,,,,,0,8,8,8,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,1,Alien11.bmp,1,34,R,,,,,,,,,0,9,9,9,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien7.bmp,1,35,R,,,,,,,,,0,10,10,10,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien9.bmp,1,36,R,,,,,,,,,0,11,11,11,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,1,Alien4.bmp,1,37,R,,,,,,,,,0,12,12,12,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien12.bmp,1,38,R,,,,,,,,,0,13,13,13,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien8.bmp,1,39,R,,,,,,,,,0,14,14,14,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,1,Alien11.bmp,1,40,R,,,,,,,,,0,15,15,15,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien3.bmp,1,41,R,,,,,,,,,0,16,16,16,,,,,3,0.417012076359,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien9.bmp,1,42,R,,,,,,,,,0,17,17,17,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,1,Alien4.bmp,1,43,R,,,,,,,,,0,18,18,18,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien1.bmp,1,44,R,,,,,,,,,0,19,19,19,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien10.bmp,1,45,R,,,,,,,,,0,20,20,20,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,1,Alien7.bmp,1,46,R,,,,,,,,,0,21,21,21,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,2,Alien7.bmp,1,47,R,,,,,,,,,0,22,22,22,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,3,Alien9.bmp,1,48,R,,,,,,,,,0,23,23,23,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,24,24,24,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,25,25,25,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,26,26,26,,,,,3,0.691953537986,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,27,27,27,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,28,28,28,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,29,29,29,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,30,30,30,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,31,31,31,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
0,0,blank.png,0,0,B,,,,,,,,,0,32,32,32,,,,,None,,1,3,001,H,119.977612538,visual,2017_Oct_24_1405,
