"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"1","Alien12.bmp",193,"R","",NA,"None",NA,6,2,4,"f","visual"
"2","Alien1.bmp",194,"R","",NA,"None",NA,6,2,4,"f","visual"
"3","Alien1.bmp",195,"R","",NA,"None",NA,6,2,4,"f","visual"
"4","Alien2.bmp",196,"R","",NA,"None",NA,6,2,4,"f","visual"
"5","Alien7.bmp",197,"R","",NA,"None",NA,6,2,4,"f","visual"
"6","Alien8.bmp",198,"R","",NA,"None",NA,6,2,4,"f","visual"
"7","Alien3.bmp",199,"R","",NA,"None",NA,6,2,4,"f","visual"
"8","Alien5.bmp",200,"R","",NA,"None",NA,6,2,4,"f","visual"
"9","Alien2.bmp",201,"R","",NA,"None",NA,6,2,4,"f","visual"
"10","Alien4.bmp",202,"R","",NA,"None",NA,6,2,4,"f","visual"
"11","Alien9.bmp",203,"R","",NA,"None",NA,6,2,4,"f","visual"
"12","Alien6.bmp",204,"R","",NA,"3",0.391846757615,6,2,4,"f","visual"
"13","Alien3.bmp",205,"R","",NA,"None",NA,6,2,4,"f","visual"
"14","Alien11.bmp",206,"R","",NA,"None",NA,6,2,4,"f","visual"
"15","Alien10.bmp",207,"R","",NA,"None",NA,6,2,4,"f","visual"
"16","Alien4.bmp",208,"R","",NA,"None",NA,6,2,4,"f","visual"
"17","Alien8.bmp",209,"R","",NA,"None",NA,6,2,4,"f","visual"
"18","Alien5.bmp",210,"R","",NA,"None",NA,6,2,4,"f","visual"
"19","Alien9.bmp",211,"R","",NA,"None",NA,6,2,4,"f","visual"
"20","Alien11.bmp",212,"R","",NA,"None",NA,6,2,4,"f","visual"
"21","Alien7.bmp",213,"R","",NA,"None",NA,6,2,4,"f","visual"
"22","Alien10.bmp",214,"R","",NA,"None",NA,6,2,4,"f","visual"
"23","Alien6.bmp",215,"R","",NA,"3",0.525240411982,6,2,4,"f","visual"
"24","Alien12.bmp",216,"R","",NA,"None",NA,6,2,4,"f","visual"
"25","M.png",193,"S","None",NA,"",NA,6,2,4,"f","visual"
"26","K.png",194,"S","None",NA,"",NA,6,2,4,"f","visual"
"27","B.png",195,"S","None",NA,"",NA,6,2,4,"f","visual"
"28","E.png",196,"S","None",NA,"",NA,6,2,4,"f","visual"
"29","L.png",197,"S","None",NA,"",NA,6,2,4,"f","visual"
"30","H.png",198,"S","None",NA,"",NA,6,2,4,"f","visual"
"31","A.png",199,"S","None",NA,"",NA,6,2,4,"f","visual"
"32","J.png",200,"S","None",NA,"",NA,6,2,4,"f","visual"
"33","F.png",201,"S","3",0.48961438518,"",NA,6,2,4,"f","visual"
"34","D.png",202,"S","None",NA,"",NA,6,2,4,"f","visual"
"35","G.png",203,"S","None",NA,"",NA,6,2,4,"f","visual"
"36","C.png",204,"S","None",NA,"",NA,6,2,4,"f","visual"
"37","E.png",205,"S","None",NA,"",NA,6,2,4,"f","visual"
"38","L.png",206,"S","None",NA,"",NA,6,2,4,"f","visual"
