"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"1","M.png",1,"S","3",0.123610775918,"",NA,3,1,1,"H","visual"
"2","K.png",2,"S","None",NA,"",NA,3,1,1,"H","visual"
"3","B.png",3,"S","None",NA,"",NA,3,1,1,"H","visual"
"4","A.png",4,"S","None",NA,"",NA,3,1,1,"H","visual"
"5","J.png",5,"S","None",NA,"",NA,3,1,1,"H","visual"
"6","F.png",6,"S","None",NA,"",NA,3,1,1,"H","visual"
"7","D.png",7,"S","None",NA,"",NA,3,1,1,"H","visual"
"8","G.png",8,"S","None",NA,"",NA,3,1,1,"H","visual"
"9","C.png",9,"S","None",NA,"",NA,3,1,1,"H","visual"
"10","M.png",10,"S","None",NA,"",NA,3,1,1,"H","visual"
"11","K.png",11,"S","None",NA,"",NA,3,1,1,"H","visual"
"12","B.png",12,"S","None",NA,"",NA,3,1,1,"H","visual"
"13","E.png",13,"S","None",NA,"",NA,3,1,1,"H","visual"
"14","L.png",14,"S","None",NA,"",NA,3,1,1,"H","visual"
"15","H.png",15,"S","3",0.330715785967,"",NA,3,1,1,"H","visual"
"16","A.png",16,"S","None",NA,"",NA,3,1,1,"H","visual"
"17","J.png",17,"S","None",NA,"",NA,3,1,1,"H","visual"
"18","F.png",18,"S","None",NA,"",NA,3,1,1,"H","visual"
"19","D.png",19,"S","None",NA,"",NA,3,1,1,"H","visual"
"20","G.png",20,"S","None",NA,"",NA,3,1,1,"H","visual"
"21","C.png",21,"S","None",NA,"",NA,3,1,1,"H","visual"
"22","M.png",22,"S","None",NA,"",NA,3,1,1,"H","visual"
"23","K.png",23,"S","None",NA,"",NA,3,1,1,"H","visual"
"24","B.png",24,"S","None",NA,"",NA,3,1,1,"H","visual"
"25","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"26","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"27","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"28","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"29","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"30","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"31","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"32","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"33","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"34","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"35","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"36","blank.png",0,"B","",NA,"",NA,3,1,1,"H","visual"
"37","Alien9.bmp",1,"R","",NA,"3",0.0455226826016,3,1,1,"H","visual"
"38","Alien6.bmp",2,"R","",NA,"3",0.591962981503,3,1,1,"H","visual"
"39","Alien5.bmp",3,"R","",NA,"None",NA,3,1,1,"H","visual"
"40","Alien12.bmp",4,"R","",NA,"None",NA,3,1,1,"H","visual"
"41","Alien2.bmp",5,"R","",NA,"None",NA,3,1,1,"H","visual"
"42","Alien3.bmp",6,"R","",NA,"3",0.416868147673,3,1,1,"H","visual"
"43","Alien5.bmp",7,"R","",NA,"None",NA,3,1,1,"H","visual"
"44","Alien11.bmp",8,"R","",NA,"None",NA,3,1,1,"H","visual"
"45","Alien8.bmp",9,"R","",NA,"None",NA,3,1,1,"H","visual"
"46","Alien4.bmp",10,"R","",NA,"None",NA,3,1,1,"H","visual"
"47","Alien12.bmp",11,"R","",NA,"None",NA,3,1,1,"H","visual"
"48","Alien10.bmp",12,"R","",NA,"None",NA,3,1,1,"H","visual"
"49","Alien6.bmp",13,"R","",NA,"None",NA,3,1,1,"H","visual"
"50","Alien5.bmp",14,"R","",NA,"None",NA,3,1,1,"H","visual"
"51","Alien1.bmp",15,"R","",NA,"None",NA,3,1,1,"H","visual"
"52","Alien1.bmp",16,"R","",NA,"None",NA,3,1,1,"H","visual"
"53","Alien11.bmp",17,"R","",NA,"None",NA,3,1,1,"H","visual"
"54","Alien10.bmp",18,"R","",NA,"None",NA,3,1,1,"H","visual"
"55","Alien3.bmp",19,"R","",NA,"3",0.375200532842,3,1,1,"H","visual"
"56","Alien2.bmp",20,"R","",NA,"None",NA,3,1,1,"H","visual"
"57","Alien6.bmp",21,"R","",NA,"None",NA,3,1,1,"H","visual"
"58","Alien4.bmp",22,"R","",NA,"None",NA,3,1,1,"H","visual"
"59","Alien7.bmp",23,"R","",NA,"None",NA,3,1,1,"H","visual"
"60","Alien4.bmp",24,"R","",NA,"None",NA,3,1,1,"H","visual"
"61","E.png",25,"S","None",NA,"",NA,3,1,1,"H","visual"
"62","L.png",26,"S","None",NA,"",NA,3,1,1,"H","visual"
"63","H.png",27,"S","3",0.664181859931,"",NA,3,1,1,"H","visual"
"64","A.png",28,"S","None",NA,"",NA,3,1,1,"H","visual"
"65","J.png",29,"S","None",NA,"",NA,3,1,1,"H","visual"
"66","F.png",30,"S","None",NA,"",NA,3,1,1,"H","visual"
"67","E.png",31,"S","None",NA,"",NA,3,1,1,"H","visual"
"68","L.png",32,"S","None",NA,"",NA,3,1,1,"H","visual"
"69","H.png",33,"S","3",0.389223047299,"",NA,3,1,1,"H","visual"
"70","D.png",34,"S","None",NA,"",NA,3,1,1,"H","visual"
"71","G.png",35,"S","None",NA,"",NA,3,1,1,"H","visual"
"72","C.png",36,"S","None",NA,"",NA,3,1,1,"H","visual"
"73","M.png",37,"S","None",NA,"",NA,3,1,1,"H","visual"
"74","K.png",38,"S","None",NA,"",NA,3,1,1,"H","visual"
"75","B.png",39,"S","None",NA,"",NA,3,1,1,"H","visual"
"76","D.png",40,"S","None",NA,"",NA,3,1,1,"H","visual"
"77","G.png",41,"S","None",NA,"",NA,3,1,1,"H","visual"
"78","C.png",42,"S","None",NA,"",NA,3,1,1,"H","visual"
"79","M.png",43,"S","None",NA,"",NA,3,1,1,"H","visual"
"80","K.png",44,"S","None",NA,"",NA,3,1,1,"H","visual"
"81","B.png",45,"S","None",NA,"",NA,3,1,1,"H","visual"
"82","E.png",46,"S","None",NA,"",NA,3,1,1,"H","visual"
